student_id,weak_kcs,n_weak,weakest_5,related_kcs
user3137,,0,2D DP;dp;data structures;Brute Force Enumeration;Bitmask Enumeration,
user3138,graphs,1,graphs;Graph Representation;data structures;dp;Knapsack,
user3139,DFS;divide and conquer;flows;graph matchings;graphs;shortest paths;trees,7,graphs;graph matchings;shortest paths;flows;divide and conquer,Graph Representation;data structures;dp
user3141,,0,graphs;flows;Min Cut;graph matchings;Topological Sort,
user3142,,0,geometry;trees;Priority Queue;Monotonic Stack;divide and conquer,
user3144,flows,1,flows;geometry;Tree DFS;graphs;trees,graphs;shortest paths
user3145,,0,geometry;data structures;hashing;Difference Array;dp,
user3146,,0,dsu;Priority Queue;Hash Map;data structures;dp,
user3147,,0,two pointers;Sliding Window;GCD;number theory;Simulation,
user3149,,0,Polygon Area;graphs;geometry;DFS;Connected Components,
user3150,,0,flows;graphs;Priority Queue;Simulation;dsu,
user3151,graphs,1,graphs;geometry;Binary Lifting;trees;divide and conquer,
user3152,,0,geometry;Polygon Area;shortest paths;graphs;Hash Map,
user3153,,0,geometry;graphs;ternary search;dp;hashing,
user3155,,0,Polygon Area;graphs;geometry;Bipartite Graph Check;divide and conquer,
user3157,,0,shortest paths;graphs;dp;Brute Force Enumeration;1D DP,
user3158,graphs,1,graphs;geometry;trees;2-sat;Priority Queue,
user3159,BFS;graphs;shortest paths,3,graphs;shortest paths;BFS;geometry;data structures,Graph Representation
user316,,0,Distance Between Points;graphs;geometry;Strongly Connected Components;trees,
user3160,graphs;shortest paths;trees,3,shortest paths;graphs;trees;BFS;Bipartite Graph Check,data structures
user3162,flows,1,flows;Max Flow;geometry;Binary Lifting;shortest paths,graphs;shortest paths
user3163,graphs,1,graphs;geometry;data structures;Hash Map;dp,
user3164,geometry,1,geometry;shortest paths;graphs;Brute Force Enumeration;Priority Queue,
user3165,geometry,1,geometry;flows;Bipartite Graph Check;graphs;Graph Representation,
user3166,2-sat;Max Flow;flows;geometry,4,geometry;flows;Max Flow;2-sat;graph matchings,Priority Queue;Strongly Connected Components;graphs;shortest paths
user3167,flows;graphs,2,flows;graphs;geometry;Bipartite Graph Check;Distance Between Points,shortest paths
user3168,,0,flows;trees;graphs;divide and conquer;Monotonic Stack,
user3169,,0,number theory;Brute Force Enumeration;Binary Search on Answer;binary search;GCD,
user3170,,0,2D DP;divide and conquer;binary search;dp;graphs,
user3172,,0,geometry;graphs;data structures;Hash Map;2D DP,
user3173,,0,geometry;data structures;graphs;DP on DAG;dp,
user3174,,0,graphs;Priority Queue;data structures;2D DP;Hash Map,
user3176,graphs,1,graphs;data structures;Hash Map;dp;two pointers,
user3178,geometry,1,geometry;Line Intersection;flows;Distance Between Points;Max Flow,
user3179,graphs;trees,2,graphs;trees;Graph Representation;shortest paths;dsu,data structures
user3181,,0,1D DP;Brute Force Enumeration;dp;number theory;implementation,
user3182,graphs,1,graphs;geometry;dp;String Hashing;hashing,
user3184,,0,graphs;dp;binary search;Bitmask DP;data structures,
user3185,graphs;shortest paths;trees,3,trees;shortest paths;graphs;Tree DFS;geometry,data structures
user3186,graphs;shortest paths,2,graphs;shortest paths;trees;Dijkstra;dp,
user3188,flows;shortest paths,2,flows;shortest paths;graphs;geometry;DFS,graphs
user3189,,0,geometry;shortest paths;graphs;DFS;Tree DFS,
user319,flows;graphs;shortest paths,3,flows;graphs;shortest paths;DFS;trees,
user3190,divide and conquer,1,divide and conquer;Polygon Area;geometry;2-sat;Strongly Connected Components,dp;graphs
user3191,graphs,1,graphs;flows;trees;geometry;data structures,
user3193,,0,geometry;shortest paths;graphs;Hash Map;dp,
user3194,Priority Queue,1,Priority Queue;graphs;Connected Components;divide and conquer;trees,Queue;Stack
user3195,geometry;shortest paths,2,geometry;shortest paths;Orientation Test;graphs;Topological Sort,graphs
user3196,,0,graphs;Tree DFS;trees;DFS;Monotonic Stack,
user3197,,0,Polygon Area;graphs;shortest paths;geometry;trees,
user3199,,0,graphs;Tree DFS;Priority Queue;trees;BFS,
user32,,0,graphs;Polygon Area;geometry;Priority Queue;Stack,
user320,graphs;shortest paths,2,shortest paths;graphs;DFS;Bipartite Graph Check;BFS,
user3201,divide and conquer;graphs;shortest paths,3,shortest paths;graphs;divide and conquer;flows;DFS,dp
user3202,,0,graphs;trees;data structures;dsu;Hash Map,
user3203,graphs;shortest paths;trees,3,graphs;shortest paths;trees;Tree DFS;Dijkstra,data structures
user3204,divide and conquer,1,divide and conquer;graphs;geometry;dp;data structures,dp;graphs
user3206,graphs,1,graphs;flows;geometry;Bipartite Graph Check;Tree DFS,
user3207,Graph Representation;Ordered Set;divide and conquer;graphs,4,graphs;divide and conquer;Graph Representation;Ordered Set;Distance Between Points,data structures;dp
user3208,,0,data structures;dp;Simulation;ternary search;Brute Force Enumeration,
user321,,0,dp;geometry;Binary Search on Array;binary search;Distance Between Points,
user3210,,0,geometry;data structures;dp;bitmasks;binary search,
user3213,,0,flows;graphs;DFS;Bipartite Graph Check;geometry,
user3214,graphs;shortest paths;trees,3,graphs;shortest paths;trees;geometry;Tree DFS,data structures
user3215,,0,dp;Brute Force Enumeration;Simulation;Binary Search on Answer;two pointers,
user3216,,0,geometry;graphs;Distance Between Points;dsu;Priority Queue,
user3218,,0,geometry;graphs;Hash Map;dp;Priority Queue,
user3220,,0,geometry;graph matchings;graphs;shortest paths;trees,
user3221,,0,geometry;graphs;trees;Bipartite Graph Check;Tree DFS,
user3222,,0,dp;1D DP;implementation;Greedy Sorting;Simulation,
user3223,Bipartite Graph Check;Max Flow;flows;graph matchings;graphs;shortest paths,6,flows;graphs;Max Flow;graph matchings;Bipartite Graph Check,BFS;DFS;Priority Queue
user3226,,0,Distance Between Points;trees;graphs;Connected Components;shortest paths,
user3227,,0,Bipartite Graph Check;graphs;geometry;Tree DFS;data structures,
user3228,,0,geometry;dsu;Hash Map;data structures;two pointers,
user3229,,0,graphs;2-sat;trees;Tree DFS;graph matchings,
user323,graphs,1,graphs;shortest paths;trees;Tree DFS;geometry,
user3230,graphs,1,graphs;shortest paths;flows;divide and conquer;Tree DFS,
user3231,,0,graphs;DFS;shortest paths;Tree DFS;geometry,
user3232,,0,geometry;Hash Map;graphs;data structures;Prefix Sum,
user3233,,0,geometry;DFS;flows;graphs;Binary Lifting,
user3234,,0,geometry;divide and conquer;Hash Map;graphs;two pointers,
user3235,graphs;shortest paths;trees,3,shortest paths;graphs;trees;BFS;two pointers,data structures
user3237,,0,geometry;Distance Between Points;shortest paths;graphs;Polygon Area,
user3238,,0,data structures;brute force;dp;two pointers;implementation,
user3239,,0,graphs;trees;Connected Components;data structures;dp,
user324,graphs;shortest paths,2,graphs;shortest paths;Orientation Test;Max Flow;Cycle Detection,
user3240,,0,geometry;Distance Between Points;data structures;Simulation;greedy,
user3241,,0,Tree DFS;graphs;data structures;shortest paths;trees,
user3242,,0,geometry;graphs;dp;Hash Map;Priority Queue,
user3243,flows;geometry;graph matchings,3,geometry;flows;graph matchings;shortest paths;trees,graphs;shortest paths
user3244,,0,graphs;Brute Force Enumeration;dp;binary search;number theory,
user3245,,0,graphs;data structures;trees;binary search;two pointers,
user3246,,0,dp;Hash Map;1D DP;ternary search;two pointers,
user3247,Max Flow;flows;graph matchings;graphs,4,graph matchings;Max Flow;flows;graphs;shortest paths,Priority Queue;shortest paths
user3248,,0,geometry;2-sat;Strongly Connected Components;Priority Queue;dp,
user3251,graphs,1,graphs;flows;graph matchings;DFS;geometry,
user3252,Ordered Set;Tree DFS;divide and conquer;flows;graphs;shortest paths;trees,7,graphs;trees;flows;divide and conquer;Ordered Set,DFS;data structures;dp
user3253,,0,Tree DFS;trees;graphs;Segment Tree;data structures,
user3254,,0,flows;graphs;Graph Representation;DFS;Connected Components,
user3255,,0,graphs;trees;data structures;shortest paths;Tree DFS,
user3258,Tree DFS;graph matchings;graphs;shortest paths,4,graphs;graph matchings;shortest paths;Tree DFS;flows,DFS
user3259,Cycle Detection;geometry,2,geometry;Cycle Detection;flows;Bipartite Graph Check;graphs,BFS;DFS
user3261,Max Flow;flows;graphs,3,graphs;flows;Max Flow;Connected Components;trees,Priority Queue;shortest paths
user3262,,0,two pointers;number theory;constructive algorithms;binary search;Binary Search on Array,
user3265,geometry;graphs;shortest paths,3,geometry;shortest paths;graphs;graph matchings;Distance Between Points,
user3266,,0,geometry;shortest paths;graphs;Hash Map;Distance Between Points,
user3268,,0,trees;graphs;Stack;data structures;dp,
user3269,graphs,1,graphs;trees;shortest paths;data structures;Priority Queue,
user327,graphs;shortest paths;trees,3,shortest paths;graphs;trees;BFS;Tree DFS,data structures
user3270,BFS;Graph Representation;Polygon Area;graphs;shortest paths,5,shortest paths;Polygon Area;graphs;Graph Representation;BFS,Distance Between Points
user3271,,0,Polygon Area;geometry;graphs;data structures;Hash Map,
user3272,Max Flow;flows;graphs,3,flows;Max Flow;graphs;Min Cut;graph matchings,Priority Queue;shortest paths
user3273,,0,geometry;flows;Bipartite Graph Check;graphs;DFS,
user3275,,0,geometry;Divisors;Simulation;dp;Prefix Sum,
user3276,geometry;graphs,2,geometry;graphs;flows;graph matchings;Bipartite Graph Check,
user3278,BFS;divide and conquer,2,divide and conquer;BFS;Bipartite Graph Check;graphs;geometry,Graph Representation;dp;graphs
user3279,,0,geometry;trees;shortest paths;Priority Queue;graphs,
user3280,divide and conquer;graphs;trees,3,graphs;trees;divide and conquer;2-sat;graph matchings,data structures;dp
user3283,,0,geometry;graphs;data structures;Hash Map;dp,
user3284,,0,Distance Between Points;geometry;Polygon Area;Hash Map;dp,
user3285,,0,Priority Queue;data structures;dp;Binary Search on Array;binary search,
user3286,,0,graphs;data structures;Monotonic Stack;divide and conquer;Brute Force Enumeration,
user3290,,0,graphs;trees;divide and conquer;dsu;dp,
user3291,shortest paths,1,shortest paths;graphs;flows;graph matchings;geometry,graphs
user3292,,0,flows;shortest paths;Max Flow;graphs;Strongly Connected Components,
user3293,,0,graphs;dsu;dp;data structures;Simulation,
user3294,DFS;graphs,2,graphs;DFS;Bipartite Graph Check;Distance Between Points;trees,Graph Representation
user3296,,0,geometry;graphs;Hash Map;Tree DFS;Tree DP,
user3297,graphs,1,graphs;flows;geometry;shortest paths;Connected Components,
user3298,,0,Hash Map;brute force;strings;implementation;constructive algorithms,
user3299,graphs;shortest paths;trees,3,graphs;trees;shortest paths;Polygon Area;divide and conquer,data structures
user330,,0,flows;trees;graphs;Monotonic Stack;2D DP,
user3301,,0,trees;divide and conquer;graphs;Monotonic Stack;Hash Map,
user3302,,0,geometry;graphs;divide and conquer;Bipartite Graph Check;Tree DFS,
user3304,graphs,1,graphs;flows;DFS;Connected Components;geometry,
user3305,,0,trees;Hash Map;data structures;Difference Array;dp,
user3306,divide and conquer,1,divide and conquer;DFS;graphs;shortest paths;trees,dp;graphs
user3308,graphs,1,graphs;flows;Tree DFS;trees;geometry,
user3309,,0,geometry;graphs;data structures;dp;State Simulation,
user331,,0,Graph Representation;DFS;Bipartite Graph Check;graphs;Hash Map,
user3310,,0,geometry;graphs;trees;Distance Between Points;data structures,
user3311,graphs;shortest paths,2,shortest paths;graphs;trees;Distance Between Points;Connected Components,
user3313,,0,dp;strings;State Simulation;implementation;brute force,
user3314,,0,shortest paths;Bipartite Graph Check;graphs;geometry;Floyd-Warshall,
user3317,flows;geometry;graphs,3,geometry;graphs;flows;Polygon Area;2-sat,shortest paths
user332,shortest paths,1,shortest paths;flows;Polygon Area;graphs;Bipartite Graph Check,graphs
user3320,,0,flows;geometry;Bipartite Graph Check;graphs;data structures,
user3321,,0,shortest paths;graphs;BFS;Queue;graph matchings,
user3323,graphs,1,graphs;Connected Components;shortest paths;trees;data structures,
user3327,,0,flows;graphs;geometry;Bipartite Graph Check;divide and conquer,
user3328,Connected Components;graphs;shortest paths;trees,4,shortest paths;graphs;trees;Connected Components;divide and conquer,BFS;DFS;data structures
user3329,geometry,1,geometry;Polygon Area;graphs;Hash Map;String Hashing,
user3331,,0,geometry;DFS;graph matchings;flows;dsu,
user3333,graphs,1,graphs;geometry;Distance Between Points;Connected Components;dp,
user3334,graphs,1,graphs;Polygon Area;trees;Tree DFS;geometry,
user3336,geometry,1,geometry;flows;2-sat;graphs;Tree DFS,
user3337,,0,geometry;graphs;Tree DFS;trees;Hash Map,
user3338,,0,geometry;graphs;dp;data structures;2D DP,
user3339,graphs;shortest paths,2,graphs;shortest paths;geometry;Polygon Area;trees,
user3340,flows;graphs;shortest paths,3,graphs;flows;shortest paths;Connected Components;divide and conquer,
user3341,,0,graphs;trees;Connected Components;divide and conquer;Tree DFS,
user3342,,0,geometry;graphs;Hash Map;dp;hashing,
user3346,,0,Simulation;brute force;two pointers;strings;data structures,
user3347,flows;graphs;trees,3,graphs;flows;trees;shortest paths;Connected Components,data structures;shortest paths
user3348,,0,data structures;Backtracking;Binary Search on Answer;Bitmask Enumeration;Simulation,
user3350,,0,geometry;Polygon Area;graphs;data structures;dp,
user3351,,0,graphs;Connected Components;data structures;DFS;Bipartite Graph Check,
user3352,,0,DFS;graphs;Graph Representation;geometry;Hash Map,
user3353,flows;graphs,2,flows;graphs;geometry;Polygon Area;trees,shortest paths
user3354,,0,geometry;flows;Bipartite Graph Check;divide and conquer;graphs,
user3355,,0,Distance Between Points;graphs;Tree DFS;geometry;DFS,
user3358,,0,hashing;Bitmask Enumeration;Binary Search on Array;ternary search;number theory,
user3359,,0,divide and conquer;shortest paths;flows;bitmasks;Knapsack,
user336,,0,flows;geometry;graphs;Graph Representation;shortest paths,
user3360,,0,shortest paths;graphs;Floyd-Warshall;2-sat;geometry,
user3361,shortest paths,1,shortest paths;divide and conquer;trees;graphs;geometry,graphs
user3363,Dijkstra;graphs;shortest paths,3,shortest paths;graphs;Dijkstra;Max Flow;flows,Graph Representation;Priority Queue
user3364,,0,Tree DFS;trees;graphs;dp;2D DP,
user3365,,0,flows;graphs;shortest paths;trees;graph matchings,
user3368,graphs;shortest paths;trees,3,graphs;shortest paths;trees;2-sat;Tree DFS,data structures
user3369,,0,shortest paths;Topological Sort;Monotonic Stack;trees;graphs,
user3370,,0,flows;graph matchings;divide and conquer;Binary Lifting;graphs,
user3372,,0,geometry;Distance Between Points;data structures;dp;Binary Search on Answer,
user3374,,0,2-sat;Bipartite Graph Check;graphs;trees;data structures,
user3376,Connected Components;Max Flow;flows;graphs;shortest paths,5,graphs;shortest paths;flows;Max Flow;Connected Components,BFS;DFS;Priority Queue
user3377,,0,graphs;trees;dsu;dp;Binary Search on Array,
user3379,,0,graphs;Tree DFS;data structures;Stack;Tree DP,
user338,Bipartite Graph Check;Max Flow;flows;graph matchings;graphs;shortest paths,6,graph matchings;Max Flow;graphs;flows;Bipartite Graph Check,BFS;DFS;Priority Queue
user3380,,0,geometry;Distance Between Points;dp;strings;data structures,
user3381,shortest paths,1,shortest paths;flows;graphs;trees;DFS,graphs
user3382,,0,flows;geometry;trees;graphs;Bipartite Graph Check,
user3383,geometry;graphs;shortest paths,3,geometry;shortest paths;graphs;Tree DFS;trees,
user3384,,0,graphs;flows;geometry;DP on DAG;Ordered Set,
user3385,geometry,1,geometry;Distance Between Points;Polygon Area;shortest paths;BFS,
user3386,divide and conquer;graphs;shortest paths,3,shortest paths;graphs;divide and conquer;DFS;data structures,dp
user3387,graphs;shortest paths,2,shortest paths;graphs;Connected Components;Tree DFS;Graph Representation,
user3388,graphs,1,graphs;geometry;shortest paths;2-sat;trees,
user3389,,0,geometry;Distance Between Points;graphs;Connected Components;2D DP,
user3390,,0,geometry;flows;graphs;graph matchings;Distance Between Points,
user3392,,0,Distance Between Points;flows;geometry;Priority Queue;shortest paths,
user3394,,0,dp;implementation;State Simulation;Binary Search on Array;two pointers,
user3397,,0,data structures;graphs;Hash Map;dp;Priority Queue,
user3398,,0,data structures;dp;graphs;Prefix Sum;two pointers,
user34,,0,graphs;trees;geometry;data structures;Hash Map,
user340,geometry,1,geometry;flows;graphs;BFS;Cycle Detection,
user3400,flows;geometry,2,flows;geometry;graph matchings;Distance Between Points;Ordered Set,graphs;shortest paths
user3401,flows,1,flows;shortest paths;geometry;graphs;Connected Components,graphs;shortest paths
user3402,BFS;Graph Representation;graphs;shortest paths,4,shortest paths;graphs;Graph Representation;BFS;flows,
user3403,,0,geometry;graphs;Polygon Area;Priority Queue;shortest paths,
user3404,graphs,1,graphs;geometry;trees;divide and conquer;Distance Between Points,
user3405,graphs,1,graphs;Connected Components;trees;shortest paths;Tree DFS,
user3406,DFS;flows;graphs;shortest paths,4,graphs;flows;shortest paths;DFS;trees,Graph Representation
user3407,flows;geometry,2,geometry;flows;2-sat;Strongly Connected Components;Max Flow,graphs;shortest paths
user3408,geometry,1,geometry;Polygon Area;graphs;Hash Map;DFS,
user3409,,0,shortest paths;graphs;Bipartite Graph Check;trees;Connected Components,
user341,graphs;shortest paths,2,graphs;shortest paths;graph matchings;BFS;Convex Hull,
user3410,geometry,1,geometry;flows;divide and conquer;shortest paths;graphs,
user3412,,0,graphs;Bipartite Graph Check;data structures;geometry;Polygon Area,
user3413,,0,geometry;flows;graphs;Sparse Table;shortest paths,
user3414,,0,graphs;dp;Tree DFS;data structures;Brute Force Enumeration,
user3415,,0,Polygon Area;flows;Distance Between Points;shortest paths;geometry,
user3416,,0,geometry;data structures;Distance Between Points;dsu;graphs,
user3417,,0,constructive algorithms;interactive;dp;Prefix Sum;data structures,
user3418,flows;graphs;shortest paths,3,shortest paths;graphs;flows;BFS;Topological Sort,
user3419,graphs,1,graphs;flows;Polygon Area;Graph Representation;Bipartite Graph Check,
user342,graphs;shortest paths;trees,3,shortest paths;graphs;trees;flows;Tree DFS,data structures
user3420,,0,geometry;Polygon Area;flows;shortest paths;data structures,
user3421,flows;geometry;graphs;shortest paths,4,shortest paths;flows;graphs;geometry;divide and conquer,
user3422,,0,graphs;shortest paths;geometry;dp;Polygon Area,
user3423,graph matchings;graphs,2,graph matchings;graphs;trees;Tree DFS;Bipartite Graph Check,
user3425,,0,graphs;geometry;Tree DFS;shortest paths;trees,
user3426,,0,Topological Sort;graphs;shortest paths;Binary Lifting;Tree DFS,
user3428,,0,geometry;trees;graphs;Distance Between Points;Topological Sort,
user3429,Floyd-Warshall;graphs;shortest paths,3,shortest paths;graphs;Floyd-Warshall;trees;Priority Queue,dp
user343,,0,geometry;Cycle Detection;Strongly Connected Components;Priority Queue;Tree DFS,
user3430,geometry,1,geometry;graph matchings;Distance Between Points;2-sat;Strongly Connected Components,
user3431,,0,graphs;trees;dsu;BFS;divide and conquer,
user3432,graphs;shortest paths,2,shortest paths;graphs;geometry;flows;Topological Sort,
user3433,shortest paths,1,shortest paths;graphs;Cycle Detection;Strongly Connected Components;Monotonic Queue,graphs
user3434,,0,flows;shortest paths;graphs;trees;Tree Diameter,
user3436,graphs,1,graphs;Distance Between Points;shortest paths;Tree DFS;trees,
user3437,,0,graphs;trees;Topological Sort;shortest paths;Connected Components,
user3438,,0,graphs;DFS;dp;Binary Search on Array;brute force,
user3439,geometry;graph matchings,2,geometry;graph matchings;flows;Max Flow;graphs,
user344,geometry,1,geometry;flows;shortest paths;Bipartite Graph Check;graphs,
user3441,,0,two pointers;Brute Force Enumeration;bitmasks;Prefix Sum;dp,
user3442,,0,graphs;geometry;shortest paths;Tree DFS;trees,
user3444,,0,2-sat;flows;Strongly Connected Components;Distance Between Points;graphs,
user3446,,0,geometry;shortest paths;graphs;Bipartite Graph Check;Tree DFS,
user3447,,0,dp;data structures;ternary search;Simulation;Binary Search on Array,
user3449,,0,flows;Hash Map;graphs;data structures;dp,
user3450,graphs,1,graphs;geometry;trees;Distance Between Points;divide and conquer,
user3452,,0,graphs;data structures;divide and conquer;dsu;two pointers,
user3453,,0,geometry;graphs;dp;data structures;ternary search,
user3455,divide and conquer,1,divide and conquer;graph matchings;trees;geometry;graphs,dp;graphs
user3456,,0,geometry;constructive algorithms;math;Brute Force Enumeration;Greedy Sorting,
user3458,graphs;shortest paths,2,graphs;shortest paths;trees;flows;Strongly Connected Components,
user3460,,0,geometry;Distance Between Points;dp;binary search;Binary Search on Array,
user3461,graphs;shortest paths,2,shortest paths;graphs;geometry;Distance Between Points;trees,
user3463,,0,geometry;flows;graph matchings;Priority Queue;2D DP,
user3464,graphs,1,graphs;geometry;data structures;Priority Queue;dp,
user3465,,0,flows;graphs;Priority Queue;dp;Difference Array,
user3466,,0,dp;Hash Map;ternary search;1D DP;two pointers,
user3467,divide and conquer;flows;graphs,3,graphs;divide and conquer;flows;trees;shortest paths,dp;shortest paths
user3468,,0,geometry;graphs;data structures;Hash Map;2D DP,
user347,,0,dsu;trees;graphs;Hash Map;ternary search,
user3470,,0,graphs;geometry;data structures;dp;Hash Map,
user3471,,0,Polygon Area;geometry;graphs;Monotonic Stack;dp,
user3473,,0,geometry;graphs;shortest paths;DFS;Connected Components,
user3474,graphs,1,graphs;geometry;trees;divide and conquer;Meet-in-the-middle,
user3475,,0,Polygon Area;geometry;Ordered Set;graphs;shortest paths,
user3476,,0,geometry;graphs;Polygon Area;DFS;Connected Components,
user3478,,0,graphs;shortest paths;Floyd-Warshall;divide and conquer;fft,
user3479,,0,flows;graphs;Binary Lifting;Cycle Detection;Stack,
user348,graphs,1,graphs;shortest paths;Connected Components;graph matchings;2-sat,
user3480,DFS;graphs,2,DFS;graphs;shortest paths;geometry;Distance Between Points,Graph Representation
user3483,graphs,1,graphs;Connected Components;Priority Queue;Hash Map;dp,
user3484,graphs,1,graphs;shortest paths;data structures;BFS;two pointers,
user3485,,0,graphs;Connected Components;Cycle Detection;geometry;Hash Map,
user3486,Line Intersection;flows;graphs,3,flows;graphs;Line Intersection;shortest paths;Bipartite Graph Check,Distance Between Points;Orientation Test;shortest paths
user3489,divide and conquer;graphs;shortest paths,3,shortest paths;graphs;divide and conquer;geometry;Polygon Area,dp
user349,graphs,1,graphs;geometry;flows;shortest paths;DFS,
user3490,,0,geometry;ternary search;dp;binary search;strings,
user3491,,0,flows;graphs;Priority Queue;dp;bitmasks,
user3493,,0,graphs;trees;DFS;Bipartite Graph Check;geometry,
user3494,trees,1,trees;Priority Queue;data structures;Bitmask Enumeration;two pointers,data structures;graphs
user3495,,0,graphs;data structures;Hash Map;Prefix Sum;dp,
user3496,,0,DFS;graphs;data structures;shortest paths;Tree DFS,
user3497,graphs,1,graphs;trees;Monotonic Stack;divide and conquer;Hash Map,
user3498,,0,Polygon Area;geometry;trees;Tree DFS;graphs,
user35,,0,graphs;geometry;Graph Representation;dsu;dp,
user3500,,0,hashing;dp;Prefix Sum;divide and conquer;Binary Search on Answer,
user3501,geometry,1,geometry;Polygon Area;shortest paths;flows;Distance Between Points,
user3503,,0,Polygon Area;graphs;geometry;shortest paths;Hash Map,
user3507,graphs,1,graphs;Priority Queue;data structures;Hash Map;dp,
user3509,divide and conquer,1,divide and conquer;bitmasks;trees;dp;brute force,dp;graphs
user351,,0,graphs;geometry;Hash Map;ternary search;trees,
user3510,,0,DFS;graphs;Connected Components;data structures;shortest paths,
user3512,,0,geometry;graphs;shortest paths;BFS;1D DP,
user3513,,0,geometry;Polygon Area;trees;graphs;Hash Map,
user3514,flows;graphs;shortest paths,3,graphs;flows;shortest paths;graph matchings;geometry,
user3515,Bipartite Graph Check;Graph Representation;graphs;shortest paths,4,graphs;Bipartite Graph Check;shortest paths;Graph Representation;flows,BFS;DFS
user3516,flows;shortest paths,2,shortest paths;flows;graphs;DFS;Bipartite Graph Check,graphs
user3517,graphs;shortest paths,2,shortest paths;graphs;geometry;BFS;Graph Representation,
user3518,,0,graphs;trees;data structures;Tree DFS;Monotonic Stack,
user352,shortest paths,1,shortest paths;geometry;Polygon Area;graphs;Floyd-Warshall,graphs
user3520,,0,dsu;graphs;trees;data structures;Backtracking,
user3521,,0,flows;DFS;graphs;Bipartite Graph Check;Connected Components,
user3523,,0,shortest paths;DFS;Connected Components;geometry;graphs,
user3524,,0,geometry;Brute Force Enumeration;graphs;dp;Connected Components,
user3525,graphs,1,graphs;geometry;divide and conquer;trees;shortest paths,
user3526,,0,Monotonic Stack;shortest paths;graphs;Polygon Area;Connected Components,
user3528,graphs,1,graphs;geometry;flows;divide and conquer;dp,
user3529,,0,divide and conquer;Connected Components;Line Intersection;dsu;geometry,
user353,,0,data structures;graphs;Monotonic Stack;shortest paths;Hash Map,
user3531,graphs,1,graphs;trees;Priority Queue;Connected Components;DFS,
user3532,,0,graphs;geometry;shortest paths;Connected Components;Hash Map,
user3534,graphs,1,graphs;trees;Stack;dp;Brute Force Enumeration,
user3535,trees,1,trees;flows;graphs;Distance Between Points;Connected Components,data structures;graphs
user3536,divide and conquer;graphs,2,divide and conquer;graphs;geometry;trees;shortest paths,dp
user3537,,0,graphs;dsu;data structures;geometry;Graph Representation,
user3538,,0,flows;Stack;graphs;2D DP;graph matchings,
user3539,,0,dp;data structures;1D DP;hashing;String Hashing,
user354,,0,geometry;graphs;Distance Between Points;Bipartite Graph Check;dp,
user3540,Bipartite Graph Check;graphs,2,graphs;Bipartite Graph Check;Connected Components;dp;Priority Queue,BFS;DFS
user3541,DFS;data structures;divide and conquer;graphs;shortest paths;trees,6,graphs;shortest paths;DFS;trees;divide and conquer,Graph Representation;dp
user3544,,0,flows;geometry;Distance Between Points;graphs;shortest paths,
user3545,graphs;trees,2,graphs;trees;flows;shortest paths;DFS,data structures
user3546,,0,geometry;divide and conquer;graphs;data structures;fft,
user3547,,0,flows;graphs;DFS;dp;Connected Components,
user3548,,0,graphs;geometry;DFS;Polygon Area;Connected Components,
user3549,Max Flow;flows;geometry;graphs;shortest paths,5,geometry;shortest paths;graphs;flows;Max Flow,Priority Queue
user3550,,0,geometry;graphs;Distance Between Points;shortest paths;Hash Map,
user3552,,0,Priority Queue;data structures;Hash Map;dp;Simulation,
user3553,,0,Min Cut;flows;graph matchings;Strongly Connected Components;graphs,
user3554,graphs,1,graphs;flows;trees;DFS;graph matchings,
user3555,,0,graphs;shortest paths;2D DP;Priority Queue;BFS,
user3556,,0,dsu;data structures;implementation;math;brute force,
user3559,,0,brute force;two pointers;number theory;implementation;constructive algorithms,
user356,,0,graphs;dp;1D DP;State Simulation;binary search,
user3560,graphs,1,graphs;data structures;shortest paths;dp;trees,
user3561,,0,Orientation Test;Max Flow;geometry;flows;Distance Between Points,
user3562,,0,geometry;trees;Hash Map;graphs;hashing,
user3563,Cycle Detection;graphs;trees,3,graphs;trees;Cycle Detection;flows;shortest paths,BFS;DFS;data structures
user3564,graphs,1,graphs;flows;DFS;Bipartite Graph Check;geometry,
user3565,graphs,1,graphs;graph matchings;flows;2-sat;Distance Between Points,
user3568,geometry,1,geometry;graphs;Bipartite Graph Check;divide and conquer;shortest paths,
user3569,geometry;graphs;shortest paths,3,geometry;shortest paths;graphs;trees;BFS,
user357,graphs,1,graphs;Tree DFS;geometry;DFS;Bipartite Graph Check,
user3570,,0,dp;2D DP;Brute Force Enumeration;binary search;data structures,
user3571,,0,graphs;trees;shortest paths;DFS;geometry,
user3572,,0,graphs;Hash Map;geometry;Distance Between Points;trees,
user3573,graphs,1,graphs;Orientation Test;flows;shortest paths;graph matchings,
user3575,Max Flow;flows;geometry;graphs;shortest paths,5,graphs;flows;shortest paths;Max Flow;geometry,Priority Queue
user3576,divide and conquer;graphs,2,graphs;divide and conquer;flows;Connected Components;DFS,dp
user3577,,0,graphs;divide and conquer;trees;Tree DP;dp,
user3578,,0,graphs;Connected Components;geometry;shortest paths;DFS,
user3579,,0,flows;geometry;Priority Queue;graphs;Sparse Table,
user358,graphs;shortest paths,2,shortest paths;graphs;flows;Connected Components;trees,
user3580,,0,geometry;graphs;Bipartite Graph Check;Distance Between Points;shortest paths,
user3581,,0,shortest paths;graphs;Topological Sort;data structures;Stack,
user3584,,0,geometry;Ordered Set;shortest paths;2D DP;graphs,
